idTarea,idProyecto,nombreProyecto,idJefe,nombreTarea,prioridad
781,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 47,Baja
781,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 47,Baja
781,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 47,Baja
781,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 47,Baja
781,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 47,Baja
781,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 47,Baja
781,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 47,Baja
781,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 47,Baja
781,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 47,Baja
781,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 47,Baja
781,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 47,Baja
830,233,Project 6938,89,Tarea para el Proyecto 6938 asignada al usuario 95,Baja
830,233,Project 6938,89,Tarea para el Proyecto 6938 asignada al usuario 95,Baja
830,233,Project 6938,89,Tarea para el Proyecto 6938 asignada al usuario 95,Baja
830,233,Project 6938,89,Tarea para el Proyecto 6938 asignada al usuario 95,Baja
830,233,Project 6938,89,Tarea para el Proyecto 6938 asignada al usuario 95,Baja
830,233,Project 6938,89,Tarea para el Proyecto 6938 asignada al usuario 95,Baja
830,233,Project 6938,89,Tarea para el Proyecto 6938 asignada al usuario 95,Baja
830,233,Project 6938,89,Tarea para el Proyecto 6938 asignada al usuario 95,Baja
830,233,Project 6938,89,Tarea para el Proyecto 6938 asignada al usuario 95,Baja
830,233,Project 6938,89,Tarea para el Proyecto 6938 asignada al usuario 95,Baja
830,233,Project 6938,89,Tarea para el Proyecto 6938 asignada al usuario 95,Baja
652,180,Project 5383,66,Tarea para el Proyecto 5383 asignada al usuario 27,Baja
652,180,Project 5383,66,Tarea para el Proyecto 5383 asignada al usuario 27,Baja
652,180,Project 5383,66,Tarea para el Proyecto 5383 asignada al usuario 27,Baja
652,180,Project 5383,66,Tarea para el Proyecto 5383 asignada al usuario 27,Baja
652,180,Project 5383,66,Tarea para el Proyecto 5383 asignada al usuario 27,Baja
652,180,Project 5383,66,Tarea para el Proyecto 5383 asignada al usuario 27,Baja
652,180,Project 5383,66,Tarea para el Proyecto 5383 asignada al usuario 27,Baja
652,180,Project 5383,66,Tarea para el Proyecto 5383 asignada al usuario 27,Baja
652,180,Project 5383,66,Tarea para el Proyecto 5383 asignada al usuario 27,Baja
652,180,Project 5383,66,Tarea para el Proyecto 5383 asignada al usuario 27,Baja
652,180,Project 5383,66,Tarea para el Proyecto 5383 asignada al usuario 27,Baja
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
517,143,Project 3364,13,Tarea para el Proyecto 3364 asignada al usuario 14,Media
783,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 14,Alta
783,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 14,Alta
783,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 14,Alta
783,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 14,Alta
783,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 14,Alta
783,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 14,Alta
783,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 14,Alta
783,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 14,Alta
783,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 14,Alta
783,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 14,Alta
783,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 14,Alta
783,219,Project 8202,81,Tarea para el Proyecto 8202 asignada al usuario 14,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
122,33,Project 1127,50,Tarea para el Proyecto 1127 asignada al usuario 20,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
618,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 22,Alta
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
110,29,Project 5544,50,Tarea para el Proyecto 5544 asignada al usuario 46,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
609,168,Project 2810,86,Tarea para el Proyecto 2810 asignada al usuario 41,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
673,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 47,Baja
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
602,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 35,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
507,140,Project 2766,13,Tarea para el Proyecto 2766 asignada al usuario 94,Media
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
560,155,Project 3902,86,Tarea para el Proyecto 3902 asignada al usuario 9,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
234,63,Project 5513,90,Tarea para el Proyecto 5513 asignada al usuario 96,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
40,11,Project 5165,3,Tarea para el Proyecto 5165 asignada al usuario 43,Alta
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
577,160,Project 3811,86,Tarea para el Proyecto 3811 asignada al usuario 95,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
350,96,Project 9670,40,Tarea para el Proyecto 9670 asignada al usuario 14,Baja
350,96,Project 9670,40,Tarea para el Proyecto 9670 asignada al usuario 14,Baja
350,96,Project 9670,40,Tarea para el Proyecto 9670 asignada al usuario 14,Baja
350,96,Project 9670,40,Tarea para el Proyecto 9670 asignada al usuario 14,Baja
350,96,Project 9670,40,Tarea para el Proyecto 9670 asignada al usuario 14,Baja
350,96,Project 9670,40,Tarea para el Proyecto 9670 asignada al usuario 14,Baja
350,96,Project 9670,40,Tarea para el Proyecto 9670 asignada al usuario 14,Baja
350,96,Project 9670,40,Tarea para el Proyecto 9670 asignada al usuario 14,Baja
840,235,Project 8141,89,Tarea para el Proyecto 8141 asignada al usuario 19,Baja
840,235,Project 8141,89,Tarea para el Proyecto 8141 asignada al usuario 19,Baja
840,235,Project 8141,89,Tarea para el Proyecto 8141 asignada al usuario 19,Baja
840,235,Project 8141,89,Tarea para el Proyecto 8141 asignada al usuario 19,Baja
840,235,Project 8141,89,Tarea para el Proyecto 8141 asignada al usuario 19,Baja
840,235,Project 8141,89,Tarea para el Proyecto 8141 asignada al usuario 19,Baja
840,235,Project 8141,89,Tarea para el Proyecto 8141 asignada al usuario 19,Baja
840,235,Project 8141,89,Tarea para el Proyecto 8141 asignada al usuario 19,Baja
840,235,Project 8141,89,Tarea para el Proyecto 8141 asignada al usuario 19,Baja
840,235,Project 8141,89,Tarea para el Proyecto 8141 asignada al usuario 19,Baja
840,235,Project 8141,89,Tarea para el Proyecto 8141 asignada al usuario 19,Baja
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
418,117,Project 1660,63,Tarea para el Proyecto 1660 asignada al usuario 59,Media
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
185,49,Project 8311,2,Tarea para el Proyecto 8311 asignada al usuario 96,Alta
544,151,Project 8273,4,Tarea para el Proyecto 8273 asignada al usuario 18,Media
544,151,Project 8273,4,Tarea para el Proyecto 8273 asignada al usuario 18,Media
544,151,Project 8273,4,Tarea para el Proyecto 8273 asignada al usuario 18,Media
544,151,Project 8273,4,Tarea para el Proyecto 8273 asignada al usuario 18,Media
544,151,Project 8273,4,Tarea para el Proyecto 8273 asignada al usuario 18,Media
544,151,Project 8273,4,Tarea para el Proyecto 8273 asignada al usuario 18,Media
544,151,Project 8273,4,Tarea para el Proyecto 8273 asignada al usuario 18,Media
544,151,Project 8273,4,Tarea para el Proyecto 8273 asignada al usuario 18,Media
544,151,Project 8273,4,Tarea para el Proyecto 8273 asignada al usuario 18,Media
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
270,73,Project 3487,30,Tarea para el Proyecto 3487 asignada al usuario 72,Alta
