id,empleado_id,task_id,fecha_asignacion,fecha_entrega_maxima,fecha_entrega,calidad,iniciativa,comunicacion,satisfaccion_cliente,calificacion_promedio,estado,idTarea,idProyecto,nombreProyecto,idJefe,nombreTarea,prioridad,project_id,project_name,boss_id,boss_name,status,team_members
382,42,581,"2021-01-20 00:00:00","2025-12-13 00:00:00","2024-03-10 00:00:00",1,3,4,5,3.25,Entregado,581,161,"Project 6484",86,"Tarea para el Proyecto 6484 asignada al usuario 95",Alta,162,"Project 9194",86,"Alyssa Lee",Completed,"[49, 54, 1, 12]"
382,42,581,"2021-01-20 00:00:00","2025-12-13 00:00:00","2024-03-10 00:00:00",1,3,4,5,3.25,Entregado,581,161,"Project 6484",86,"Tarea para el Proyecto 6484 asignada al usuario 95",Alta,161,"Project 6484",86,"Alyssa Lee",Completed,"[27, 51, 95, 26]"
382,42,581,"2021-01-20 00:00:00","2025-12-13 00:00:00","2024-03-10 00:00:00",1,3,4,5,3.25,Entregado,581,161,"Project 6484",86,"Tarea para el Proyecto 6484 asignada al usuario 95",Alta,160,"Project 3811",86,"Alyssa Lee",Completed,"[27, 51, 95, 26]"
382,42,581,"2021-01-20 00:00:00","2025-12-13 00:00:00","2024-03-10 00:00:00",1,3,4,5,3.25,Entregado,581,161,"Project 6484",86,"Tarea para el Proyecto 6484 asignada al usuario 95",Alta,159,"Project 6568",86,"Alyssa Lee",Completed,"[27, 51, 95, 26]"
382,42,581,"2021-01-20 00:00:00","2025-12-13 00:00:00","2024-03-10 00:00:00",1,3,4,5,3.25,Entregado,581,161,"Project 6484",86,"Tarea para el Proyecto 6484 asignada al usuario 95",Alta,158,"Project 5179",86,"Alyssa Lee",Created,"[27, 51, 95, 26]"
382,42,581,"2021-01-20 00:00:00","2025-12-13 00:00:00","2024-03-10 00:00:00",1,3,4,5,3.25,Entregado,581,161,"Project 6484",86,"Tarea para el Proyecto 6484 asignada al usuario 95",Alta,157,"Project 7367",86,"Alyssa Lee",Completed,"[41, 80, 9]"
382,42,581,"2021-01-20 00:00:00","2025-12-13 00:00:00","2024-03-10 00:00:00",1,3,4,5,3.25,Entregado,581,161,"Project 6484",86,"Tarea para el Proyecto 6484 asignada al usuario 95",Alta,156,"Project 1893",86,"Alyssa Lee",Completed,"[41, 80, 9]"
382,42,581,"2021-01-20 00:00:00","2025-12-13 00:00:00","2024-03-10 00:00:00",1,3,4,5,3.25,Entregado,581,161,"Project 6484",86,"Tarea para el Proyecto 6484 asignada al usuario 95",Alta,155,"Project 3902",86,"Alyssa Lee",Completed,"[41, 80, 9]"
382,42,581,"2021-01-20 00:00:00","2025-12-13 00:00:00","2024-03-10 00:00:00",1,3,4,5,3.25,Entregado,581,161,"Project 6484",86,"Tarea para el Proyecto 6484 asignada al usuario 95",Alta,154,"Project 4437",86,"Alyssa Lee",Completed,"[26, 15, 23, 56]"
382,42,581,"2021-01-20 00:00:00","2025-12-13 00:00:00","2024-03-10 00:00:00",1,3,4,5,3.25,Entregado,581,161,"Project 6484",86,"Tarea para el Proyecto 6484 asignada al usuario 95",Alta,153,"Project 5542",86,"Alyssa Lee",Completed,"[26, 15, 23, 56]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,170,"Project 5800",86,"Alyssa Lee",Completed,"[1, 82, 41, 22]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,169,"Project 2501",86,"Alyssa Lee",Created,"[1, 82, 41, 22]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,168,"Project 2810",86,"Alyssa Lee",Created,"[1, 82, 41, 22]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,167,"Project 4462",86,"Alyssa Lee",Completed,"[47, 28, 17, 35]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,166,"Project 6421",86,"Alyssa Lee","In Progress","[47, 28, 17, 35]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,165,"Project 4425",86,"Alyssa Lee",Completed,"[49, 54, 1, 12]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,164,"Project 7552",86,"Alyssa Lee",Completed,"[49, 54, 1, 12]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,163,"Project 5555",86,"Alyssa Lee",Completed,"[49, 54, 1, 12]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,162,"Project 9194",86,"Alyssa Lee",Completed,"[49, 54, 1, 12]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,161,"Project 6484",86,"Alyssa Lee",Completed,"[27, 51, 95, 26]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,160,"Project 3811",86,"Alyssa Lee",Completed,"[27, 51, 95, 26]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,159,"Project 6568",86,"Alyssa Lee",Completed,"[27, 51, 95, 26]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,158,"Project 5179",86,"Alyssa Lee",Created,"[27, 51, 95, 26]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,157,"Project 7367",86,"Alyssa Lee",Completed,"[41, 80, 9]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,156,"Project 1893",86,"Alyssa Lee",Completed,"[41, 80, 9]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,155,"Project 3902",86,"Alyssa Lee",Completed,"[41, 80, 9]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,154,"Project 4437",86,"Alyssa Lee",Completed,"[26, 15, 23, 56]"
383,73,562,"2022-03-22 00:00:00","2025-08-22 00:00:00","2022-06-29 00:00:00",5,5,5,1,4,Entregado,562,156,"Project 1893",86,"Tarea para el Proyecto 1893 asignada al usuario 80",Alta,153,"Project 5542",86,"Alyssa Lee",Completed,"[26, 15, 23, 56]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,83,"Project 3809",30,"David George",Completed,"[56, 73, 57, 23]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,82,"Project 8814",30,"David George",Completed,"[56, 73, 57, 23]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,81,"Project 3056",30,"David George",Completed,"[56, 73, 57, 23]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,80,"Project 1715",30,"David George",Completed,"[34, 43, 25]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,79,"Project 9800",30,"David George","In Progress","[34, 43, 25]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,78,"Project 2731",30,"David George",Completed,"[34, 43, 25]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,77,"Project 1828",30,"David George","In Progress","[34, 43, 25]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,76,"Project 3641",30,"David George",Completed,"[72, 19, 44]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,75,"Project 2652",30,"David George",Completed,"[72, 19, 44]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,74,"Project 2361",30,"David George",Created,"[72, 19, 44]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,73,"Project 3487",30,"David George","In Progress","[72, 70, 18, 51]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,72,"Project 3482",30,"David George",Completed,"[62, 72, 84]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,71,"Project 7917",30,"David George",Completed,"[62, 72, 84]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,70,"Project 3786",30,"David George",Completed,"[62, 72, 84]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,69,"Project 8357",30,"David George",Completed,"[10, 88, 76, 9]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,68,"Project 8349",30,"David George","In Progress","[10, 88, 76, 9]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,67,"Project 9667",30,"David George",Completed,"[10, 88, 76, 9]"
384,41,253,"2022-06-01 00:00:00","2025-02-11 00:00:00","2024-10-07 00:00:00",3,1,6,4,3.5,Entregado,253,68,"Project 8349",30,"Tarea para el Proyecto 8349 asignada al usuario 10",Alta,66,"Project 5347",30,"David George",Created,"[10, 88, 76, 9]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,209,"Project 1766",77,"Omar Howell","In Progress","[43, 61, 38]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,208,"Project 2193",77,"Omar Howell",Completed,"[62, 33, 72, 17]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,207,"Project 5250",77,"Omar Howell",Completed,"[62, 33, 72, 17]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,206,"Project 1206",77,"Omar Howell",Completed,"[6, 37, 76]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,205,"Project 8661",77,"Omar Howell","In Progress","[6, 37, 76]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,204,"Project 2991",77,"Omar Howell",Completed,"[6, 37, 76]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,203,"Project 9028",77,"Omar Howell",Completed,"[73, 27, 29, 14]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,202,"Project 7697",77,"Omar Howell",Completed,"[73, 27, 29, 14]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,201,"Project 3138",77,"Omar Howell",Created,"[73, 27, 29, 14]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,200,"Project 8952",77,"Omar Howell",Completed,"[73, 27, 29, 14]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,199,"Project 7378",77,"Omar Howell",Created,"[26, 100, 60]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,198,"Project 3281",77,"Omar Howell",Completed,"[15, 72, 49]"
385,39,722,"2021-01-13 00:00:00","2024-01-03 00:00:00",NULL,4,3,6,5,4.5,Asignado,722,201,"Project 3138",77,"Tarea para el Proyecto 3138 asignada al usuario 29",Media,197,"Project 7438",77,"Omar Howell","In Progress","[15, 72, 49]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,127,"Project 5089",63,"Robert King",Completed,"[20, 54, 46, 65]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,126,"Project 4081",63,"Robert King",Completed,"[20, 54, 46, 65]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,125,"Project 1948",63,"Robert King","In Progress","[20, 54, 46, 65]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,124,"Project 5357",63,"Robert King",Completed,"[10, 69, 43]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,123,"Project 2004",63,"Robert King","In Progress","[10, 69, 43]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,122,"Project 8698",63,"Robert King",Completed,"[53, 95, 69, 87]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,121,"Project 3806",63,"Robert King",Completed,"[53, 95, 69, 87]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,120,"Project 5379",63,"Robert King","In Progress","[53, 95, 69, 87]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,119,"Project 4219",63,"Robert King",Completed,"[53, 95, 69, 87]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,118,"Project 2557",63,"Robert King",Completed,"[10, 28, 59, 96]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,117,"Project 1660",63,"Robert King","In Progress","[10, 28, 59, 96]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,116,"Project 5783",63,"Robert King",Created,"[10, 28, 59, 96]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,115,"Project 6072",63,"Robert King",Created,"[31, 79, 59]"
386,40,408,"2024-12-04 00:00:00","2025-10-08 00:00:00","2025-05-01 00:00:00",2,4,6,2,3.5,Entregado,408,114,"Project 7039",63,"Tarea para el Proyecto 7039 asignada al usuario 85",Alta,114,"Project 7039",63,"Robert King",Created,"[1, 48, 61, 85]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,260,"AI development",3,"Eric Kemp","In Progress","[14, 15]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,259,"Sistem products",3,"Eric Kemp","In Progress","[8, 9, 10]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,13,"Project 8889",3,"Eric Kemp",Completed,"[43, 59, 67, 22]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,12,"Project 4526",3,"Eric Kemp",Completed,"[43, 59, 67, 22]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,11,"Project 5165",3,"Eric Kemp",Completed,"[43, 59, 67, 22]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,10,"Project 4493",3,"Eric Kemp",Completed,"[94, 44, 47, 11]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,9,"Project 9949",3,"Eric Kemp",Completed,"[94, 44, 47, 11]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,8,"Project 5209",3,"Eric Kemp",Created,"[94, 44, 47, 11]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,7,"Project 5377",3,"Eric Kemp",Created,"[71, 70, 25]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,6,"Project 8009",3,"Eric Kemp",Completed,"[64, 17, 18, 44]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,5,"Project 8759",3,"Eric Kemp",Completed,"[64, 17, 18, 44]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,4,"Project 2300",3,"Eric Kemp","In Progress","[64, 17, 18, 44]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,3,"Project 6144",3,"Eric Kemp",Completed,"[64, 17, 18, 44]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,2,"Project 4748",3,"Eric Kemp",Created,"[36, 88, 56, 65]"
387,73,13,"2024-03-21 00:00:00","2025-12-19 00:00:00","2024-08-03 00:00:00",1,4,1,4,2.5,Entregado,13,4,"Project 2300",3,"Tarea para el Proyecto 2300 asignada al usuario 64",Baja,1,"Project 7165",3,"Eric Kemp","In Progress","[43, 52, 6, 16]"
388,62,619,"2023-02-26 00:00:00","2025-12-19 00:00:00",NULL,2,5,3,1,2.75,Asignado,619,171,"Project 3014",66,"Tarea para el Proyecto 3014 asignada al usuario 88",Baja,181,"Project 3008",66,"Leonard Ayala",Completed,"[60, 31, 27]"
388,62,619,"2023-02-26 00:00:00","2025-12-19 00:00:00",NULL,2,5,3,1,2.75,Asignado,619,171,"Project 3014",66,"Tarea para el Proyecto 3014 asignada al usuario 88",Baja,180,"Project 5383",66,"Leonard Ayala",Completed,"[60, 31, 27]"
388,62,619,"2023-02-26 00:00:00","2025-12-19 00:00:00",NULL,2,5,3,1,2.75,Asignado,619,171,"Project 3014",66,"Tarea para el Proyecto 3014 asignada al usuario 88",Baja,179,"Project 6207",66,"Leonard Ayala","In Progress","[60, 31, 27]"
388,62,619,"2023-02-26 00:00:00","2025-12-19 00:00:00",NULL,2,5,3,1,2.75,Asignado,619,171,"Project 3014",66,"Tarea para el Proyecto 3014 asignada al usuario 88",Baja,178,"Project 6411",66,"Leonard Ayala","In Progress","[60, 31, 27]"
388,62,619,"2023-02-26 00:00:00","2025-12-19 00:00:00",NULL,2,5,3,1,2.75,Asignado,619,171,"Project 3014",66,"Tarea para el Proyecto 3014 asignada al usuario 88",Baja,177,"Project 9030",66,"Leonard Ayala","In Progress","[82, 16, 96]"
388,62,619,"2023-02-26 00:00:00","2025-12-19 00:00:00",NULL,2,5,3,1,2.75,Asignado,619,171,"Project 3014",66,"Tarea para el Proyecto 3014 asignada al usuario 88",Baja,176,"Project 4298",66,"Leonard Ayala",Created,"[75, 62, 42, 71]"
388,62,619,"2023-02-26 00:00:00","2025-12-19 00:00:00",NULL,2,5,3,1,2.75,Asignado,619,171,"Project 3014",66,"Tarea para el Proyecto 3014 asignada al usuario 88",Baja,175,"Project 9459",66,"Leonard Ayala",Created,"[51, 88, 41]"
388,62,619,"2023-02-26 00:00:00","2025-12-19 00:00:00",NULL,2,5,3,1,2.75,Asignado,619,171,"Project 3014",66,"Tarea para el Proyecto 3014 asignada al usuario 88",Baja,174,"Project 4178",66,"Leonard Ayala",Completed,"[61, 87, 85, 41]"
388,62,619,"2023-02-26 00:00:00","2025-12-19 00:00:00",NULL,2,5,3,1,2.75,Asignado,619,171,"Project 3014",66,"Tarea para el Proyecto 3014 asignada al usuario 88",Baja,173,"Project 7859",66,"Leonard Ayala","In Progress","[61, 87, 85, 41]"
388,62,619,"2023-02-26 00:00:00","2025-12-19 00:00:00",NULL,2,5,3,1,2.75,Asignado,619,171,"Project 3014",66,"Tarea para el Proyecto 3014 asignada al usuario 88",Baja,172,"Project 9240",66,"Leonard Ayala","In Progress","[61, 87, 85, 41]"
388,62,619,"2023-02-26 00:00:00","2025-12-19 00:00:00",NULL,2,5,3,1,2.75,Asignado,619,171,"Project 3014",66,"Tarea para el Proyecto 3014 asignada al usuario 88",Baja,171,"Project 3014",66,"Leonard Ayala",Created,"[88, 41, 98]"
